560.166,-4.987,-17.2563,,,,,
564.315,-4.9704,-16.717,,,,,
568.465,-4.9427,-16.1532,,,,,
572.614,-4.9037,-15.5677,,,,,
576.763,-4.8537,-14.9635,,,,,
580.913,-4.7931,-14.3441,,,,,
585.062,-4.7222,-13.7127,,,,,
589.212,-4.6413,-13.0726,,,,,
593.361,-4.5509,-12.4272,,,,,
597.51,-4.4514,-11.7797,,,,,
601.66,-4.3437,-11.1333,,,,,
605.809,-4.2279,-10.491,,,,,
609.959,-4.1051,-9.8559,,,,,
614.108,-3.9757,-9.2306,,,,,
618.257,-3.8403,-8.6175,,,,,
622.407,-3.6999,-8.0191,,,,,
626.556,-3.5548,-7.4373,,,,,
630.705,-3.406,-6.8739,,,,,
634.855,-3.2539,-6.3304,,,,,
639.004,-3.0992,-5.808,,,,,
643.154,-2.9425,-5.3077,,,,,
647.303,-2.7845,-4.8304,,,,,
651.452,-2.6257,-4.3764,,,,,
655.602,-2.4666,-3.946,,,,,
659.751,-2.3077,-3.5393,,,,,
663.9,-2.1495,-3.1562,,,,,
668.05,-1.9924,-2.7963,,,,,
672.199,-1.8367,-2.4592,,,,,
676.349,-1.6829,-2.1443,,,,,
680.498,-1.5312,-1.8507,,,,,
684.647,-1.3819,-1.5777,,,,,
688.797,-1.2351,-1.3244,,,,,
692.946,-1.0913,-1.0898,,,,,
697.095,-0.9504,-0.8729,,,,,
701.245,-0.8127,-0.6725,,,,,
705.394,-0.6782,-0.4878,,,,,
709.544,-0.5471,-0.3175,,,,,
713.693,-0.4193,-0.1606,,,,,
717.842,-0.295,-0.016,,,,,
721.992,-0.1741,0.1173,,,,,
726.141,-0.0567,0.2403,,,,,
730.29,0.0574,0.3541,,,,,
734.44,0.1681,0.4596,,,,,
738.589,0.2754,0.5576,,,,,
742.739,0.3795,0.6491,,,,,
746.888,0.4804,0.7349,,,,,
751.037,0.5783,0.8157,,,,,
755.187,0.6731,0.8923,,,,,
759.336,0.7649,0.9653,,,,,
763.485,0.8541,1.0355,,,,,
767.635,0.9406,1.1035,,,,,
771.784,1.0246,1.1699,,,,,
775.934,1.106,1.235,,,,,
780.083,1.1852,1.2996,,,,,
784.232,1.2623,1.364,,,,,
788.382,1.3372,1.4285,,,,,
792.531,1.4103,1.4939,,,,,
796.68,1.4817,1.5603,,,,,
800.83,1.5515,1.6281,,,,,
804.979,1.6197,1.6977,,,,,
809.129,1.6867,1.7694,,,,,
813.278,1.7524,1.8435,,,,,
817.427,1.8172,1.9203,,,,,
821.577,1.881,2.0001,,,,,
825.726,1.9442,2.0832,,,,,
829.876,2.0068,2.1698,,,,,
834.025,2.069,2.2603,,,,,
838.174,2.131,2.355,,,,,
842.324,2.1929,2.4539,,,,,
846.473,2.255,2.5576,,,,,
850.622,2.3174,2.6661,,,,,
854.772,2.3802,2.7801,,,,,
858.921,2.4439,2.8996,,,,,
863.071,2.5084,3.025,,,,,
867.22,2.5741,3.1568,,,,,
871.369,2.6412,3.2953,,,,,
875.519,2.7099,3.4408,,,,,
879.668,2.7806,3.594,,,,,
883.817,2.8534,3.7551,,,,,
887.967,2.9287,3.9249,,,,,
892.116,3.007,4.1038,,,,,
896.266,3.0885,4.2926,,,,,
900.415,3.1735,4.4918,,,,,
904.564,3.2627,4.7023,,,,,
908.714,3.3563,4.9249,,,,,
912.863,3.4549,5.1603,,,,,
917.012,3.5593,5.4099,,,,,
921.162,3.6698,5.6745,,,,,
925.311,3.7873,5.9554,,,,,
929.461,3.9125,6.254,,,,,
933.61,4.0463,6.5716,,,,,
937.759,4.1895,6.91,,,,,
941.909,4.3434,7.2708,,,,,
946.058,4.509,7.6561,,,,,
950.207,4.6876,8.0677,,,,,
954.357,4.8808,8.5082,,,,,
958.506,5.0901,8.98,,,,,
962.656,5.3173,9.4855,,,,,
966.805,5.5643,10.0278,,,,,
970.954,5.8337,10.6098,,,,,
975.104,6.1274,11.2345,,,,,
979.253,6.4487,11.9053,,,,,
983.402,6.7999,12.625,,,,,
987.552,7.1844,13.3967,,,,,
991.701,7.6056,14.2229,,,,,
995.851,8.0666,15.1053,,,,,
1000,8.5707,16.0447,,,,,
1004.15,9.121,17.0404,,,,,
1008.3,9.7201,18.0893,,,,,
1012.45,10.369,19.1849,,,,,
1016.6,11.0676,20.3169,,,,,
1020.75,11.8129,21.4692,,,,,
1024.9,12.5978,22.6188,,,,,
1029.05,13.4101,23.734,,,,,
1033.2,14.23,24.7734,,,,,
1037.34,15.0282,25.6847,,,,,
1041.49,15.7644,26.4057,,,,,
1045.64,16.3853,26.8655,,,,,
1049.79,16.8255,26.9901,,,,,
1053.94,17.0107,26.71,,,,,
1058.09,16.8656,25.9719,,,,,
1062.24,16.3255,24.752,,,,,
1066.39,15.3529,23.07,,,,,
1070.54,13.9548,20.9985,,,,,
1074.69,12.1931,18.663,,,,,
1078.84,10.1861,16.2314,,,,,
1082.99,8.0922,13.8883,,,,,
1087.14,6.0825,11.8054,,,,,
1091.29,4.3074,10.1099,,,,,
1095.44,2.8701,8.8673,,,,,
1099.59,1.8153,8.0784,,,,,
1103.73,1.1331,7.6916,,,,,
1107.88,0.7745,7.624,,,,,
1112.03,0.6712,7.7826,,,,,
1116.18,0.7507,8.0806,,,,,
1120.33,0.9485,8.4465,,,,,
1124.48,1.2124,8.8277,,,,,
1128.63,1.5038,9.1889,,,,,
1132.78,1.7965,9.5093,,,,,
1136.93,2.0739,9.7789,,,,,
1141.08,2.3269,9.9954,,,,,
1145.23,2.5514,10.1609,,,,,
1149.38,2.7463,10.2799,,,,,
1153.53,2.9129,10.3585,,,,,
1157.68,3.0532,10.4028,,,,,
1161.83,3.17,10.419,,,,,
1165.98,3.2661,10.4126,,,,,
1170.12,3.3444,10.3882,,,,,
1174.27,3.4074,10.3503,,,,,
1178.42,3.4574,10.3022,,,,,
1182.57,3.4966,10.2469,,,,,
1186.72,3.5266,10.1868,,,,,
1190.87,3.549,10.1238,,,,,
1195.02,3.5653,10.0597,,,,,
1199.17,3.5762,9.9953,,,,,
1203.32,3.5831,9.932,,,,,
1207.47,3.5865,9.8702,,,,,
1211.62,3.5872,9.8107,,,,,
1215.77,3.5857,9.7538,,,,,
1219.92,3.5824,9.6997,,,,,
1224.07,3.5777,9.6488,,,,,
1228.22,3.5721,9.6011,,,,,
1232.37,3.5656,9.5566,,,,,
1236.51,3.5586,9.5155,,,,,
1240.66,3.5513,9.4776,,,,,
1244.81,3.5437,9.443,,,,,
1248.96,3.5361,9.4114,,,,,
1253.11,3.5284,9.3829,,,,,
1257.26,3.5208,9.3573,,,,,
1261.41,3.5134,9.3346,,,,,
1265.56,3.5062,9.3146,,,,,
1269.71,3.4993,9.2973,,,,,
1273.86,3.4926,9.2824,,,,,
1278.01,3.4862,9.2698,,,,,
1282.16,3.4802,9.2596,,,,,
1286.31,3.4744,9.2513,,,,,
1290.46,3.4691,9.2452,,,,,
1294.61,3.4641,9.241,,,,,
1298.76,3.4594,9.2385,,,,,
1302.9,3.4551,9.2377,,,,,
1307.05,3.451,9.2385,,,,,
1311.2,3.4473,9.2408,,,,,
1315.35,3.444,9.2445,,,,,
1319.5,3.441,9.2496,,,,,
1323.65,3.4383,9.2558,,,,,
1327.8,3.4359,9.2633,,,,,
1331.95,3.4338,9.2717,,,,,
1336.1,3.4319,9.2812,,,,,
1340.25,3.4304,9.2916,,,,,
1344.4,3.4292,9.3029,,,,,
1348.55,3.4281,9.3149,,,,,
1352.7,3.4274,9.3278,,,,,
1356.85,3.4268,9.3413,,,,,
1361,3.4264,9.3553,,,,,
1365.15,3.4263,9.37,,,,,
1369.29,3.4265,9.3852,,,,,
1373.44,3.4268,9.4009,,,,,
1377.59,3.4272,9.417,,,,,
1381.74,3.4278,9.4334,,,,,
1385.89,3.4286,9.4502,,,,,
1390.04,3.4296,9.4673,,,,,
1394.19,3.4308,9.4846,,,,,
1398.34,3.432,9.5022,,,,,
1402.49,3.4334,9.5199,,,,,
1406.64,3.4349,9.5378,,,,,
1410.79,3.4364,9.5557,,,,,
1414.94,3.4382,9.5739,,,,,
1419.09,3.44,9.592,,,,,
1423.24,3.4419,9.6102,,,,,
1427.39,3.4439,9.6284,,,,,
1431.54,3.4459,9.6465,,,,,
1435.68,3.4481,9.6646,,,,,
1439.83,3.4503,9.6827,,,,,
1443.98,3.4525,9.7006,,,,,
1448.13,3.4548,9.7184,,,,,
1452.28,3.4572,9.7361,,,,,
1456.43,3.4595,9.7536,,,,,
1460.58,3.4618,9.7709,,,,,
1464.73,3.4643,9.7881,,,,,
1468.88,3.4667,9.805,,,,,
1473.03,3.4692,9.8218,,,,,
1477.18,3.4716,9.8382,,,,,
1481.33,3.4741,9.8544,,,,,
1485.48,3.4765,9.8703,,,,,
1489.63,3.4789,9.8859,,,,,
1493.78,3.4814,9.9012,,,,,
1497.93,3.4838,9.9162,,,,,
1502.07,3.4861,9.9309,,,,,
1506.22,3.4885,9.9452,,,,,
1510.37,3.4909,9.9592,,,,,
1514.52,3.4931,9.9728,,,,,
1518.67,3.4954,9.986,,,,,
1522.82,3.4976,9.9989,,,,,
1526.97,3.4997,10.0113,,,,,
1531.12,3.5017,10.0233,,,,,
1535.27,3.5038,10.0349,,,,,
1539.42,3.5057,10.0461,,,,,
1543.57,3.5076,10.0569,,,,,
1547.72,3.5095,10.0672,,,,,
1551.87,3.5112,10.077,,,,,
1556.02,3.5128,10.0864,,,,,
1560.17,3.5144,10.0954,,,,,
1564.32,3.5159,10.1038,,,,,
1568.46,3.5173,10.1119,,,,,
1572.61,3.5187,10.1194,,,,,
1576.76,3.5199,10.1264,,,,,
1580.91,3.521,10.133,,,,,
1585.06,3.522,10.139,,,,,
1589.21,3.523,10.1446,,,,,
1593.36,3.5238,10.1497,,,,,
1597.51,3.5244,10.1541,,,,,
1601.66,3.525,10.1581,,,,,
1605.81,3.5255,10.1616,,,,,
1609.96,3.5258,10.1646,,,,,
1614.11,3.5261,10.1671,,,,,
1618.26,3.5262,10.169,,,,,
1622.41,3.5262,10.1704,,,,,
1626.56,3.526,10.1713,,,,,
1630.71,3.5257,10.1716,,,,,
1634.85,3.5254,10.1715,,,,,
1639,3.5248,10.1707,,,,,
1643.15,3.5241,10.1694,,,,,
1647.3,3.5233,10.1677,,,,,
1651.45,3.5223,10.1653,,,,,
1655.6,3.5212,10.1624,,,,,
1659.75,3.5199,10.1589,,,,,
1663.9,3.5185,10.155,,,,,
1668.05,3.5169,10.1504,,,,,
1672.2,3.5152,10.1453,,,,,
1676.35,3.5133,10.1397,,,,,
1680.5,3.5113,10.1335,,,,,
1684.65,3.5091,10.1268,,,,,
1688.8,3.5068,10.1195,,,,,
1692.95,3.5043,10.1117,,,,,
1697.1,3.5017,10.1035,,,,,
1701.24,3.4988,10.0946,,,,,
1705.39,3.4958,10.0852,,,,,
1709.54,3.4926,10.0751,,,,,
1713.69,3.4893,10.0647,,,,,
1717.84,3.4858,10.0536,,,,,
1721.99,3.4821,10.0421,,,,,
1726.14,3.4783,10.0299,,,,,
1730.29,3.4743,10.0173,,,,,
1734.44,3.4701,10.0042,,,,,
1738.59,3.4658,9.9905,,,,,
1742.74,3.4612,9.9763,,,,,
1746.89,3.4565,9.9616,,,,,
1751.04,3.4516,9.9464,,,,,
1755.19,3.4466,9.9306,,,,,
1759.34,3.4413,9.9143,,,,,
1763.49,3.4359,9.8976,,,,,
1767.63,3.4303,9.8803,,,,,
1771.78,3.4245,9.8625,,,,,
1775.93,3.4186,9.8443,,,,,
1780.08,3.4124,9.8254,,,,,
1784.23,3.4061,9.8062,,,,,
1788.38,3.3996,9.7865,,,,,
1792.53,3.3929,9.7662,,,,,
1796.68,3.386,9.7455,,,,,
1800.83,3.379,9.7243,,,,,
1804.98,3.3718,9.7027,,,,,
1809.13,3.3644,9.6806,,,,,
1813.28,3.3568,9.658,,,,,
1817.43,3.349,9.6349,,,,,
1821.58,3.3411,9.6115,,,,,
1825.73,3.333,9.5875,,,,,
1829.88,3.3246,9.5631,,,,,
1834.02,3.3161,9.5383,,,,,
1838.17,3.3075,9.5131,,,,,
1842.32,3.2987,9.4874,,,,,
1846.47,3.2896,9.4613,,,,,
1850.62,3.2804,9.4347,,,,,
1854.77,3.2711,9.4078,,,,,
1858.92,3.2614,9.3804,,,,,
1863.07,3.2518,9.3527,,,,,
1867.22,3.2418,9.3246,,,,,
1871.37,3.2318,9.2961,,,,,
1875.52,3.2215,9.2671,,,,,
1879.67,3.2112,9.2379,,,,,
1883.82,3.2005,9.2082,,,,,
1887.97,3.1898,9.1781,,,,,
1892.12,3.1788,9.1477,,,,,
1896.27,3.1678,9.117,,,,,
1900.41,3.1565,9.0859,,,,,
1904.56,3.145,9.0544,,,,,
1908.71,3.1335,9.0227,,,,,
1912.86,3.1217,8.9906,,,,,
1917.01,3.1098,8.9581,,,,,
1921.16,3.0977,8.9254,,,,,
1925.31,3.0854,8.8922,,,,,
1929.46,3.0731,8.8589,,,,,
1933.61,3.0605,8.8252,,,,,
1937.76,3.0478,8.7912,,,,,
1941.91,3.035,8.757,,,,,
1946.06,3.022,8.7224,,,,,
1950.21,3.0088,8.6875,,,,,
1954.36,2.9956,8.6525,,,,,
1958.51,2.9821,8.6171,,,,,
1962.66,2.9685,8.5814,,,,,
1966.8,2.9548,8.5456,,,,,
1970.95,2.9409,8.5094,,,,,
1975.1,2.9269,8.4731,,,,,
1979.25,2.9128,8.4366,,,,,
1983.4,2.8985,8.3998,,,,,
1987.55,2.8841,8.3627,,,,,
1991.7,2.8696,8.3254,,,,,
1995.85,2.8549,8.288,,,,,
2000,2.8401,8.2503,,,,,
2004.15,2.8252,8.2125,,,,,
2008.3,2.8102,8.1745,,,,,
2012.45,2.7951,8.1363,,,,,
2016.6,2.7798,8.0978,,,,,
2020.75,2.7644,8.0592,,,,,
2024.9,2.7489,8.0206,,,,,
2029.05,2.7333,7.9817,,,,,
2033.2,2.7176,7.9426,,,,,
2037.34,2.7017,7.9034,,,,,
2041.49,2.6859,7.8642,,,,,
2045.64,2.6698,7.8247,,,,,
2049.79,2.6537,7.7852,,,,,
2053.94,2.6375,7.7455,,,,,
2058.09,2.6212,7.7057,,,,,
2062.24,2.6049,7.6658,,,,,
2066.39,2.5883,7.6258,,,,,
2070.54,2.5718,7.5857,,,,,
2074.69,2.5552,7.5455,,,,,
2078.84,2.5385,7.5053,,,,,
2082.99,2.5216,7.4649,,,,,
2087.14,2.5048,7.4245,,,,,
2091.29,2.4878,7.384,,,,,
2095.44,2.4708,7.3435,,,,,
2099.59,2.4537,7.3028,,,,,
2103.73,2.4365,7.2622,,,,,
2107.88,2.4194,7.2216,,,,,
2112.03,2.4021,7.1808,,,,,
2116.18,2.3847,7.1401,,,,,
2120.33,2.3673,7.0992,,,,,
2124.48,2.3499,7.0585,,,,,
2128.63,2.3324,7.0177,,,,,
2132.78,2.3149,6.9769,,,,,
2136.93,2.2973,6.936,,,,,
2141.08,2.2797,6.8952,,,,,
2145.23,2.262,6.8544,,,,,
2149.38,2.2443,6.8136,,,,,
2153.53,2.2265,6.7728,,,,,
2157.68,2.2088,6.732,,,,,
2161.83,2.191,6.6913,,,,,
2165.98,2.1732,6.6506,,,,,
2170.12,2.1554,6.6099,,,,,
2174.27,2.1374,6.5692,,,,,
2178.42,2.1196,6.5287,,,,,
2182.57,2.1017,6.4881,,,,,
2186.72,2.0838,6.4477,,,,,
2190.87,2.0658,6.4072,,,,,
2195.02,2.0479,6.3668,,,,,
2199.17,2.0299,6.3265,,,,,
2203.32,2.012,6.2863,,,,,
2207.47,1.994,6.2462,,,,,
2211.62,1.9761,6.2061,,,,,
2215.77,1.9582,6.1662,,,,,
2219.92,1.9402,6.1263,,,,,
2224.07,1.9223,6.0865,,,,,
2228.22,1.9043,6.0468,,,,,
2232.37,1.8864,6.0072,,,,,
2236.51,1.8686,5.9677,,,,,
2240.66,1.8507,5.9283,,,,,
2244.81,1.8329,5.8891,,,,,
2248.96,1.815,5.8499,,,,,
2253.11,1.7972,5.8109,,,,,
2257.26,1.7793,5.7719,,,,,
2261.41,1.7616,5.7331,,,,,
2265.56,1.7439,5.6945,,,,,
2269.71,1.7262,5.656,,,,,
2273.86,1.7085,5.6175,,,,,
2278.01,1.6909,5.5793,,,,,
2282.16,1.6733,5.5412,,,,,
2286.31,1.6557,5.5032,,,,,
2290.46,1.6383,5.4655,,,,,
2294.61,1.6207,5.4278,,,,,
2298.76,1.6034,5.3903,,,,,
2302.9,1.586,5.3529,,,,,
2307.05,1.5687,5.3157,,,,,
2311.2,1.5514,5.2787,,,,,
2315.35,1.5341,5.2418,,,,,
2319.5,1.517,5.2051,,,,,
2323.65,1.4998,5.1685,,,,,
2327.8,1.4828,5.1321,,,,,
2331.95,1.4658,5.0959,,,,,
2336.1,1.4488,5.0599,,,,,
2340.25,1.432,5.0241,,,,,
2344.4,1.4152,4.9884,,,,,
2348.55,1.3985,4.953,,,,,
2352.7,1.3818,4.9176,,,,,
2356.85,1.3652,4.8825,,,,,
2361,1.3487,4.8476,,,,,
2365.15,1.3323,4.8129,,,,,
2369.29,1.3159,4.7783,,,,,
2373.44,1.2996,4.744,,,,,
2377.59,1.2833,4.7098,,,,,
2381.74,1.2672,4.6758,,,,,
2385.89,1.2511,4.642,,,,,
2390.04,1.2351,4.6084,,,,,
2394.19,1.2192,4.575,,,,,
2398.34,1.2033,4.5419,,,,,
2402.49,1.1876,4.5089,,,,,
2406.64,1.1719,4.4761,,,,,
2410.79,1.1564,4.4435,,,,,
2414.94,1.1409,4.4112,,,,,
2419.09,1.1254,4.3789,,,,,
2423.24,1.1102,4.347,,,,,
2427.39,1.0949,4.3152,,,,,
2431.54,1.0798,4.2837,,,,,
2435.68,1.0648,4.2524,,,,,
2439.83,1.0497,4.2212,,,,,
2443.98,1.0349,4.1903,,,,,
2448.13,1.0202,4.1596,,,,,
2452.28,1.0055,4.1291,,,,,
2456.43,0.991,4.0988,,,,,
2460.58,0.9764,4.0687,,,,,
2464.73,0.9621,4.0389,,,,,
2468.88,0.9478,4.0092,,,,,
2473.03,0.9336,3.9797,,,,,
2477.18,0.9195,3.9504,,,,,
2481.33,0.9055,3.9214,,,,,
2485.48,0.8917,3.8927,,,,,
2489.63,0.8779,3.8641,,,,,
2493.78,0.8642,3.8357,,,,,
2497.93,0.8506,3.8075,,,,,
2502.07,0.8372,3.7796,,,,,
2506.22,0.8238,3.7518,,,,,
2510.37,0.8105,3.7243,,,,,
2514.52,0.7973,3.697,,,,,
2518.67,0.7842,3.6698,,,,,
2522.82,0.7712,3.6429,,,,,
2526.97,0.7584,3.6162,,,,,
2531.12,0.7456,3.5897,,,,,
2535.27,0.733,3.5635,,,,,
2539.42,0.7205,3.5375,,,,,
2543.57,0.708,3.5116,,,,,
2547.72,0.6957,3.486,,,,,
2551.87,0.6834,3.4605,,,,,
2556.02,0.6713,3.4354,,,,,
2560.17,0.6592,3.4103,,,,,
2564.32,0.6474,3.3855,,,,,
2568.46,0.6356,3.3609,,,,,
2572.61,0.6239,3.3366,,,,,
2576.76,0.6122,3.3123,,,,,
2580.91,0.6007,3.2883,,,,,
2585.06,0.5893,3.2646,,,,,
2589.21,0.5781,3.241,,,,,
2593.36,0.5668,3.2176,,,,,
2597.51,0.5558,3.1945,,,,,
2601.66,0.5448,3.1715,,,,,
2605.81,0.5339,3.1487,,,,,
2609.96,0.5232,3.1262,,,,,
2614.11,0.5125,3.1038,,,,,
2618.26,0.502,3.0816,,,,,
2622.41,0.4915,3.0596,,,,,
2626.56,0.4812,3.0379,,,,,
2630.71,0.4709,3.0162,,,,,
2634.85,0.4608,2.9949,,,,,
2639,0.4508,2.9737,,,,,
2643.15,0.4408,2.9527,,,,,
2647.3,0.431,2.9319,,,,,
2651.45,0.4213,2.9112,,,,,
2655.6,0.4116,2.8908,,,,,
2659.75,0.4021,2.8705,,,,,
2663.9,0.3927,2.8505,,,,,
2668.05,0.3833,2.8305,,,,,
2672.2,0.3741,2.8108,,,,,
2676.35,0.365,2.7914,,,,,
2680.5,0.356,2.772,,,,,
2684.65,0.3471,2.7528,,,,,
2688.8,0.3382,2.7338,,,,,
2692.95,0.3295,2.715,,,,,
2697.1,0.3209,2.6965,,,,,
2701.24,0.3123,2.678,,,,,
2705.39,0.304,2.6597,,,,,
2709.54,0.2956,2.6416,,,,,
2713.69,0.2874,2.6237,,,,,
2717.84,0.2792,2.6059,,,,,
2721.99,0.2711,2.5882,,,,,
2726.14,0.2632,2.5709,,,,,
2730.29,0.2553,2.5536,,,,,
2734.44,0.2475,2.5365,,,,,
2738.59,0.2398,2.5195,,,,,
2742.74,0.2322,2.5027,,,,,
2746.89,0.2248,2.4861,,,,,
2751.04,0.2174,2.4697,,,,,
2755.19,0.2101,2.4534,,,,,
2759.34,0.2028,2.4372,,,,,
2763.49,0.1957,2.4212,,,,,
2767.63,0.1886,2.4053,,,,,
2771.78,0.1816,2.3896,,,,,
2775.93,0.1748,2.3741,,,,,
2780.08,0.168,2.3587,,,,,
2784.23,0.1613,2.3435,,,,,
2788.38,0.1546,2.3284,,,,,
2792.53,0.1482,2.3135,,,,,
2796.68,0.1417,2.2986,,,,,
2800.83,0.1353,2.284,,,,,
2804.98,0.129,2.2694,,,,,
2809.13,0.1228,2.255,,,,,
2813.28,0.1167,2.2408,,,,,
2817.43,0.1107,2.2267,,,,,
2821.58,0.1047,2.2127,,,,,
2825.73,0.0988,2.1988,,,,,
2829.88,0.093,2.1851,,,,,
2834.02,0.0873,2.1716,,,,,
2838.17,0.0817,2.1581,,,,,
2842.32,0.0761,2.1448,,,,,
2846.47,0.0706,2.1316,,,,,
2850.62,0.0652,2.1185,,,,,
2854.77,0.0599,2.1056,,,,,
2858.92,0.0546,2.0927,,,,,
2863.07,0.0494,2.08,,,,,
2867.22,0.0442,2.0674,,,,,
2871.37,0.0392,2.055,,,,,
2875.52,0.0342,2.0426,,,,,
2879.67,0.0294,2.0304,,,,,
2883.82,0.0245,2.0182,,,,,
2887.97,0.0197,2.0061,,,,,
2892.12,0.015,1.9943,,,,,
2896.27,0.0103,1.9824,,,,,
2900.41,0.0059,1.9708,,,,,
2904.56,0.0013,1.9592,,,,,
2908.71,-0.0031,1.9477,,,,,
